equipmentnumber,type,description,geocoordX,geocoordY,state,stateExplanation,stationnumber,datetime
10040497,ELEVATOR,zu Gleis 1,12.6620223,51.8676789,ACTIVE,available,3863,2019-07-07T15:13:10Z
10322449,ELEVATOR,zu Gleis 2/3,11.8105891,51.9201981,ACTIVE,available,1020,2019-07-07T15:13:10Z
10322448,ELEVATOR,zu Gleis 1,11.810308,51.9202022,ACTIVE,available,1020,2019-07-07T15:13:10Z
10313511,ESCALATOR,von EG zu 1.UG,8.67012,50.11399,INACTIVE,under construction,1857,2019-07-07T15:13:10Z
10004710,ELEVATOR,zu Gleis 6/7,10.382723,53.8052881,ACTIVE,available,317,2019-07-07T15:13:10Z
10313507,ESCALATOR,von EG zu 1.UG,8.66822,50.11328,ACTIVE,available,1857,2019-07-07T15:13:10Z
10313508,ESCALATOR,von EG zu 1.UG,8.66817,50.1133,ACTIVE,available,1857,2019-07-07T15:13:10Z
10313505,ESCALATOR,von EG zu 1.UG,8.66869,50.11288,ACTIVE,available,1857,2019-07-07T15:13:10Z
10595950,ESCALATOR,zu Gleis 2/3,8.4528532,49.47935535,ACTIVE,available,7385,2019-07-07T15:13:10Z
10313506,ESCALATOR,von EG zu 1.UG,8.66886,50.11316,ACTIVE,available,1857,2019-07-07T15:13:10Z
10313503,ESCALATOR,von 2.UG zu Gleis 1/2 (S-Bahn),8.66847,50.11334,ACTIVE,available,1857,2019-07-07T15:13:10Z
10313504,ESCALATOR,von EG zu 1.UG,8.66864,50.11287,ACTIVE,available,1857,2019-07-07T15:13:10Z
10313501,ESCALATOR,von 1.UG zu Gleis 1/2 (S-Bahn),8.66804,50.11304,ACTIVE,available,1857,2019-07-07T15:13:10Z
10313502,ESCALATOR,von 2.UG zu Gleis 1/2 (S-Bahn),8.66845,50.11336,ACTIVE,available,1857,2019-07-07T15:13:10Z
10055507,ELEVATOR,zu Gleis 3/4,11.1612578,52.8583467,ACTIVE,available,5487,2019-07-07T15:13:10Z
10055506,ELEVATOR,zu Gleis 1/2,11.1612032,52.8581995,ACTIVE,available,5487,2019-07-07T15:13:10Z
10060095,ELEVATOR,zu Gleis 101/102 (S-Bahn),9.18078,48.783982,ACTIVE,available,6071,2019-07-07T15:13:10Z
10313509,ESCALATOR,von EG zu 1.UG,8.6692,50.11402,ACTIVE,available,1857,2019-07-07T15:13:10Z
10004708,ELEVATOR,zu Gleis 4,10.3823121,53.8054481,ACTIVE,available,317,2019-07-07T15:13:10Z
10191479,ELEVATOR,zu Gleis 3/4 Abschnitt C/D,11.32627064,50.99164642,INACTIVE,under construction,6617,2019-07-07T15:13:10Z
10056861,ESCALATOR,zu Gleis 1,8.52803,50.15459,ACTIVE,available,5708,2019-07-07T15:13:10Z
10595942,ESCALATOR,von EG zu UG,8.66287905,50.10719885,ACTIVE,available,1866,2019-07-07T15:13:10Z
10313514,ESCALATOR,von 1.UG zu 2.UG,8.66818,50.11323,ACTIVE,available,1857,2019-07-07T15:13:10Z
10012323,ELEVATOR,zu Gleis 1,14.32476447,51.75053847,ACTIVE,available,1077,2019-07-07T15:13:10Z
10012322,ELEVATOR,zu Gleis 6,14.32472593,51.75118426,ACTIVE,available,1077,2019-07-07T15:13:10Z
10595944,ESCALATOR,zu Gleis 1,8.4528532,49.47935535,ACTIVE,available,7385,2019-07-07T15:13:10Z
10595943,ESCALATOR,zu Gleis 2/3,8.4528532,49.47935535,ACTIVE,available,7385,2019-07-07T15:13:10Z
10191478,ELEVATOR,zu Gleis 1/2 Abschnitt B/C,11.32625775,50.9914532,ACTIVE,available,6617,2019-07-07T15:13:10Z
10313513,ESCALATOR,von 1.UG zu 2.UG,8.66835,50.11294,ACTIVE,available,1857,2019-07-07T15:13:10Z
10595947,ESCALATOR,von EG zu UG,8.6629032,50.107208,ACTIVE,available,1866,2019-07-07T15:13:10Z
10595949,ESCALATOR,zu Gleis 1,8.4528532,49.47935535,ACTIVE,available,7385,2019-07-07T15:13:10Z
10335780,ELEVATOR,zu Gleis 12/13 Abschnitt C/D,6.6525,49.7569,ACTIVE,available,6264,2019-07-07T15:13:10Z
10500771,ELEVATOR,zu Gleis 1,13.4502992,48.573909,ACTIVE,available,4872,2019-07-07T15:13:10Z
10500772,ELEVATOR,zu Gleis 5/6,13.4503284,48.5735529,ACTIVE,available,4872,2019-07-07T15:13:10Z
10500773,ELEVATOR,zu Gleis 2/3,13.4503134,48.5737686,ACTIVE,available,4872,2019-07-07T15:13:10Z
10461456,ELEVATOR,zu Gleis 2/3,7.6924453,49.7805068,ACTIVE,available,5973,2019-07-07T15:13:10Z
10595939,ESCALATOR,von EG zu 1.UG,8.66961,50.11416,ACTIVE,available,1857,2019-07-07T15:13:10Z
10063144,ELEVATOR,zu Gleis 1/3 Abschnitt B/C,10.787768,52.4296041,ACTIVE,available,6859,2019-07-07T15:13:10Z
10191480,ELEVATOR,zu Gleis 5,11.32627956,50.99175373,ACTIVE,available,6617,2019-07-07T15:13:10Z
10042243,ELEVATOR,zu Gleis 10/11,8.9347769,52.2906909,ACTIVE,available,4120,2019-07-07T15:13:10Z
10013634,ESCALATOR,zu Gleis 1 (S-Bahn),7.33423,51.49977,INACTIVE,not available,1235,2019-07-07T15:13:10Z
10013633,ESCALATOR,zu Gleis 1 (S-Bahn),7.33433,51.49974,ACTIVE,available,1235,2019-07-07T15:13:10Z
10013632,ELEVATOR,zu Gleis 1 (S-Bahn),7.33428,51.5007291,ACTIVE,available,1235,2019-07-07T15:13:10Z
10438298,ESCALATOR,von EG zu 1.OG,7.01408,51.45092,ACTIVE,available,1690,2019-07-07T15:13:10Z
10438297,ESCALATOR,von EG zu 1.OG,7.01416,51.45093,ACTIVE,available,1690,2019-07-07T15:13:10Z
10001649,ELEVATOR,zu Gleis 1,6.073846,50.7693525,ACTIVE,available,7205,2019-07-07T15:13:10Z
10477800,ELEVATOR,von EG zu UG,12.3805189,51.3457817,ACTIVE,available,3631,2019-07-07T15:13:10Z
10255981,ELEVATOR,zu Gleis 1/2,13.6616429,51.0132846,ACTIVE,available,1914,2019-07-07T15:13:10Z
10224810,ELEVATOR,zu Gleis 5/7,8.167896324,49.56446461,INACTIVE,under construction,2402,2019-07-07T15:13:10Z
10115665,ELEVATOR,zu Gleis 5/6 (S-Bahn),13.3317048,52.5069821,ACTIVE,available,533,2019-07-07T15:13:10Z
10001650,ELEVATOR,zu Gleis 2,6.0740748,50.7693984,ACTIVE,available,7205,2019-07-07T15:13:10Z
10464508,ELEVATOR,zu Gleis 2,10.5780074,49.2971126,ACTIVE,available,5464,2019-07-07T15:13:10Z
10063167,ESCALATOR,zu Gleis 1/2 (S-Bahn),10.012884,53.52094165,ACTIVE,available,6399,2019-07-07T15:13:10Z
10464507,ELEVATOR,zu Gleis 1,10.5776623,49.2981924,ACTIVE,available,5464,2019-07-07T15:13:10Z
10262289,ELEVATOR,zu Gleis 1,8.7878262,49.3938509,ACTIVE,available,4317,2019-07-07T15:13:10Z
10148575,ESCALATOR,zu Gleis 1/2,8.64398215,50.10510105,ACTIVE,available,1863,2019-07-07T15:13:10Z
10135258,ELEVATOR,zu Gleis 11/12 (S-Bahn),13.2835706,52.5012026,ACTIVE,available,6723,2019-07-07T15:13:10Z
10266644,ELEVATOR,zu Gleis 1,7.9933988,49.4180154,ACTIVE,available,7083,2019-07-07T15:13:10Z
10464510,ELEVATOR,zu Gleis 2/3,11.0181759,49.4255219,ACTIVE,available,4611,2019-07-07T15:13:10Z
10314887,ESCALATOR,zu Gleis 1/2,13.36986945,52.5237573,ACTIVE,available,1071,2019-07-07T15:13:10Z
10509151,ESCALATOR,zu Gleis 3/4,13.3004535,52.5303846,ACTIVE,available,3067,2019-07-07T15:13:10Z
10509152,ELEVATOR,zu Gleis 1/2 (S-Bahn),13.3661402,52.5424201,INACTIVE,not available,7756,2019-07-07T15:13:10Z
10262292,ELEVATOR,zu Gleis 2/3,8.7879127,49.3937123,ACTIVE,available,4317,2019-07-07T15:13:10Z
10224809,ELEVATOR,zu Gleis 4,8.167696433,49.56441421,INACTIVE,under construction,2402,2019-07-07T15:13:10Z
10021334,ELEVATOR,zu Gleis 2,13.3441809,50.9085538,ACTIVE,available,1891,2019-07-07T15:13:10Z
10351805,ELEVATOR,zu Gleis 1,7.3369894,49.327729,ACTIVE,available,2892,2019-07-07T15:13:10Z
10313577,ELEVATOR,zu Gleis 2/3,9.34278,48.62801,ACTIVE,available,4612,2019-07-07T15:13:10Z
10313574,ELEVATOR,von EG zu Tunnel,9.34225,48.62811,ACTIVE,available,4612,2019-07-07T15:13:10Z
10021338,ELEVATOR,zu Gleis 4,13.3442103,50.9083543,ACTIVE,available,1891,2019-07-07T15:13:10Z
10265303,ELEVATOR,zu Gleis 1/5,7.806418061,48.57642183,ACTIVE,available,3148,2019-07-07T15:13:10Z
10021339,ELEVATOR,zu Gleis 1,13.3442092,50.9087599,ACTIVE,available,1891,2019-07-07T15:13:10Z
10460172,ELEVATOR,zu Gleis 1/3,7.217913,51.543741,ACTIVE,available,2722,2019-07-07T15:13:10Z
10334496,ELEVATOR,zu Gleis 5/6,10.9880282,48.2626672,ACTIVE,available,4064,2019-07-07T15:13:10Z
10265305,ELEVATOR,zu Gleis 3/4,7.806314085,48.57660964,ACTIVE,available,3148,2019-07-07T15:13:10Z
10318356,ELEVATOR,zu Gleis 2/3,9.7221106,52.3527905,ACTIVE,available,2551,2019-07-07T15:13:10Z
10111266,ELEVATOR,zu Gleis 2/3 Abschnitt C/D,10.8996457,49.9005949,ACTIVE,available,393,2019-07-07T15:13:10Z
10352265,ELEVATOR,zu Gleis 3/4,10.901816,48.3549201,ACTIVE,available,219,2019-07-07T15:13:10Z
10013714,ELEVATOR,von Gleis 1 zu Gleis 3,13.5640052,51.620683,ACTIVE,available,1240,2019-07-07T15:13:10Z
10111270,ELEVATOR,zu Gleis 4/5 Abschnitt C/D,10.8998202,49.9006758,INACTIVE,not available,393,2019-07-07T15:13:10Z
10333983,ELEVATOR,zu Gleis 303/304,10.55282553,52.97030437,ACTIVE,available,6310,2019-07-07T15:13:10Z
10275655,ESCALATOR,zu Gleis 1 (S-Bahn),11.0679805,49.44281945,ACTIVE,available,2473,2019-07-07T15:13:10Z
10013711,ELEVATOR,von Gleis 2 zu Gleis 3,13.5645892,51.620815,ACTIVE,available,1240,2019-07-07T15:13:10Z
10333984,ELEVATOR,zu Gleis 302 Abschnitt D,10.55300154,52.97023678,ACTIVE,available,6310,2019-07-07T15:13:10Z
10081766,ESCALATOR,zu Gleis 3/4 (S-Bahn),6.98045495,51.454431,ACTIVE,available,1693,2019-07-07T15:13:10Z
10148562,ESCALATOR,zu Gleis 1/2 (S-Bahn),13.4423616,52.4693233,ACTIVE,available,554,2019-07-07T15:13:10Z
10148561,ESCALATOR,zu Gleis 1/2 (S-Bahn),13.4423653,52.46931305,ACTIVE,available,554,2019-07-07T15:13:10Z
10250370,ESCALATOR,von 2.UG zu 3.UG,9.99431,53.5521,ACTIVE,available,3068,2019-07-07T15:13:10Z
10468113,ELEVATOR,zu Gleis 1/2,12.0995689,54.0931846,ACTIVE,available,5367,2019-07-07T15:13:10Z
10250369,ESCALATOR,zu Gleis 2/3 (S-Bahn),9.81442085,53.5643091,ACTIVE,available,687,2019-07-07T15:13:10Z
10305059,ELEVATOR,zu Gleis 3/4,13.376073,52.5087941,ACTIVE,available,5016,2019-07-07T15:13:10Z
10506809,ESCALATOR,von EG zu UG,9.17375325,48.7774537,ACTIVE,available,6085,2019-07-07T15:13:10Z
10506808,ESCALATOR,zu Gleis 1/2 (S-Bahn),9.1739257,48.7770825,ACTIVE,available,6085,2019-07-07T15:13:10Z
10470423,ELEVATOR,von UG zu 4.OG,11.55835,48.14109,ACTIVE,available,4234,2019-07-07T15:13:10Z
10457467,ESCALATOR,zu Gleis 6/7 (S-Bahn),7.01176595,50.95734355,ACTIVE,available,3336,2019-07-07T15:13:10Z
10148558,ELEVATOR,zu Gleis 1/2 (S-Bahn),13.3852887,52.4707803,ACTIVE,available,565,2019-07-07T15:13:10Z
10305053,ELEVATOR,zu Gleis 1/2,13.3758198,52.5098221,ACTIVE,available,5016,2019-07-07T15:13:10Z
10093731,ESCALATOR,zu Gleis 13/14,8.0611539,52.27323255,ACTIVE,available,4787,2019-07-07T15:13:10Z
10468121,ELEVATOR,zu Gleis 3/8,7.0041742,51.1606809,INACTIVE,not available,5882,2019-07-07T15:13:10Z
10501111,ELEVATOR,zu Gleis 1,6.63427,49.43683,INACTIVE,not available,4075,2019-07-07T15:13:10Z
10501116,ELEVATOR,zu Gleis 3/4,8.25498,50.99085,ACTIVE,available,1659,2019-07-07T15:13:10Z
10262372,ELEVATOR,von EG zu Tunnel,13.6617874,51.0132621,INACTIVE,not available,1914,2019-07-07T15:13:10Z
10021257,ELEVATOR,zu Gleis 1/2,8.6704257,50.0841283,ACTIVE,available,1873,2019-07-07T15:13:10Z
10111278,ELEVATOR,zu Gleis 6/8 Abschnitt B/C,10.8999947,49.9007567,ACTIVE,available,393,2019-07-07T15:13:10Z
10310415,ELEVATOR,zu Gleis 1/2 (S-Bahn),13.2321301,52.4372585,ACTIVE,available,4092,2019-07-07T15:13:10Z
10352264,ELEVATOR,zu Gleis 1/2,10.9018693,48.3550731,ACTIVE,available,219,2019-07-07T15:13:10Z
10193267,ELEVATOR,zu Gleis 1/2 (S-Bahn),13.3427112,52.4781162,ACTIVE,available,2998,2019-07-07T15:13:10Z
10490036,ELEVATOR,zu Gleis 1/2,6.8512351,51.2029731,ACTIVE,available,1407,2019-07-07T15:13:10Z
10217754,ELEVATOR,zu Gleis 14/15 Abschnitt F,11.0815105,49.4447627,ACTIVE,available,4593,2019-07-07T15:13:10Z
10208860,ELEVATOR,zu Gleis 1/2,13.7237027,51.0555968,ACTIVE,available,1345,2019-07-07T15:13:10Z
10501172,ELEVATOR,zum Gleis 7/8,14.3249106,51.7515159,ACTIVE,available,1077,2019-07-07T15:13:10Z
10501173,ELEVATOR,zum Gleis 9/10,14.3248975,51.7516443,ACTIVE,available,1077,2019-07-07T15:13:10Z
10501179,ELEVATOR,,,,ACTIVE,available,3405,2019-07-07T15:13:10Z
10091135,ESCALATOR,zu Gleis 10/11,6.77665,51.42981,ACTIVE,available,1374,2019-07-07T15:13:10Z
10216490,ESCALATOR,zu Gleis 17/18,6.7947,51.21924,ACTIVE,available,1401,2019-07-07T15:13:10Z
10311755,ELEVATOR,zu Gleis 1/2 (S-Bahn),13.34053244,52.46995554,ACTIVE,available,1932,2019-07-07T15:13:10Z
10288944,ESCALATOR,von EG zu 1.OG,8.25915,50.00151,ACTIVE,available,3898,2019-07-07T15:13:10Z
10323737,ELEVATOR,zu Gleis 2,12.5945118,52.1360284,ACTIVE,available,478,2019-07-07T15:13:10Z
10288943,ESCALATOR,von EG zu 1.OG,8.25918,50.00147,ACTIVE,available,3898,2019-07-07T15:13:10Z
10323734,ELEVATOR,zu Gleis 1,12.5945826,52.1361769,ACTIVE,available,478,2019-07-07T15:13:10Z
10501166,ELEVATOR,zu Gleis 2/3,14.3249,51.7508,ACTIVE,available,1077,2019-07-07T15:13:10Z
10288948,ESCALATOR,von 1.OG zu 2.OG,8.25893,50.00142,ACTIVE,available,3898,2019-07-07T15:13:10Z
10323739,ELEVATOR,zu Gleis 1,12.7580483,52.1866252,ACTIVE,available,909,2019-07-07T15:13:10Z
10501168,ELEVATOR,zu Gleis 4/5,14.3249089,51.7510009,ACTIVE,available,1077,2019-07-07T15:13:10Z
10288946,ESCALATOR,von 1.OG zu 2.OG,8.25897,50.00139,ACTIVE,available,3898,2019-07-07T15:13:10Z
10311767,ELEVATOR,zu Gleis 3,13.3278932,52.4292789,ACTIVE,available,7720,2019-07-07T15:13:10Z
10251657,ELEVATOR,zu Gleis 4/5,11.7630456,53.0033015,INACTIVE,not available,6825,2019-07-07T15:13:10Z
10323741,ELEVATOR,zu Gleis 2,12.7582353,52.1865101,ACTIVE,available,909,2019-07-07T15:13:10Z
10119183,ESCALATOR,zu Gleis 1/2 (S-Bahn),13.28433705,52.51824765,ACTIVE,available,6708,2019-07-07T15:13:10Z
10193284,ELEVATOR,zu Gleis 1/2  (S-Bahn),13.2897578,52.4965684,ACTIVE,available,542,2019-07-07T15:13:10Z
10481138,ELEVATOR,zu Gleis 1/2,6.7753224,51.3836066,ACTIVE,available,1377,2019-07-07T15:13:10Z
10502483,ELEVATOR,zu Gleis 1,8.1140217,49.845964,ACTIVE,available,6889,2019-07-07T15:13:10Z
10502484,ELEVATOR,zu Gleis 2,8.1139028,49.8461796,INACTIVE,not available,6889,2019-07-07T15:13:10Z
10355317,ELEVATOR,von EG zu Tunnel,10.2529044,53.5083971,ACTIVE,available,5200,2019-07-07T15:13:10Z
10481137,ELEVATOR,von Empfangshalle zu Tunnel,6.853048,51.4742639,ACTIVE,available,4648,2019-07-07T15:13:10Z
10352289,ELEVATOR,zu Gleis 5/6 (S-Bahn),7.0719854,51.2337274,ACTIVE,available,6937,2019-07-07T15:13:10Z
10249356,ESCALATOR,von 1.UG zu 3.UG,9.99244,53.55147,ACTIVE,available,3068,2019-07-07T15:13:10Z
10352294,ELEVATOR,zu Gleis 4/5,7.1498137,51.2542798,ACTIVE,available,6914,2019-07-07T15:13:10Z
10355320,ELEVATOR,zu Gleis 1/2 (S-Bahn),10.2528721,53.5082694,ACTIVE,available,5200,2019-07-07T15:13:10Z
10493118,ELEVATOR,zu Gleis 4/5,7.56402,47.6556,ACTIVE,available,1469,2019-07-07T15:13:10Z
10352295,ELEVATOR,zu Gleis 3/4,7.106939,51.2434327,ACTIVE,available,6915,2019-07-07T15:13:10Z
10493117,ELEVATOR,zu Gleis 3,7.56395,47.6555,ACTIVE,available,1469,2019-07-07T15:13:10Z
10446724,ELEVATOR,zu Gleis 2/3,8.5660032,49.9799931,ACTIVE,available,4174,2019-07-07T15:13:10Z
10352292,ELEVATOR,von Empfangshalle zu Tunnel,7.2897348,51.2904146,ACTIVE,available,5749,2019-07-07T15:13:10Z
10249355,ESCALATOR,von 1.UG zu 3.UG,9.99241,53.55147,ACTIVE,available,3068,2019-07-07T15:13:10Z
10352293,ELEVATOR,zu Gleis 1/2,7.2897197,51.290477,ACTIVE,available,5749,2019-07-07T15:13:10Z
10352290,ELEVATOR,zu Gleis 3/4,7.1710445,51.2587816,ACTIVE,available,6936,2019-07-07T15:13:10Z
10058569,ELEVATOR,zu Gleis 9/10,7.0044043,51.1607434,ACTIVE,available,5882,2019-07-07T15:13:10Z
10103619,ELEVATOR,zu Gleis 1 (S-Bahn),11.3472187,48.0053446,ACTIVE,available,4750,2019-07-07T15:13:10Z
10433408,ESCALATOR,zu Gleis 9/10,9.7421917,52.37711805,ACTIVE,available,2545,2019-07-07T15:13:10Z
10433407,ESCALATOR,zu Gleis 9/10,9.74178765,52.37734905,ACTIVE,available,2545,2019-07-07T15:13:10Z
10486819,ELEVATOR,von EG zu Tunnel,13.6797467,51.0987282,ACTIVE,available,5084,2019-07-07T15:13:10Z
10433406,ESCALATOR,zu Gleis 7/8,9.7415493,52.3771561,ACTIVE,available,2545,2019-07-07T15:13:10Z
10486818,ELEVATOR,von EG zu Tunnel,13.6792675,51.0983642,ACTIVE,available,5084,2019-07-07T15:13:10Z
10486817,ELEVATOR,zu Gleis 1/2,13.6796243,51.0984532,ACTIVE,available,5084,2019-07-07T15:13:10Z
10486815,ELEVATOR,zu Gleis 1/2,13.6562878,51.103055,ACTIVE,available,5087,2019-07-07T15:13:10Z
10486814,ELEVATOR,zu Gleis 1/2,13.6297608,51.1074354,ACTIVE,available,5085,2019-07-07T15:13:10Z
10502478,ELEVATOR,,,,ACTIVE,available,1972,2019-07-07T15:13:10Z
10262317,ELEVATOR,zu Gleis 1,8.841562,49.4045341,ACTIVE,available,4321,2019-07-07T15:13:10Z
10111239,ELEVATOR,zu Gleis 1,10.8994879,49.9005218,ACTIVE,available,393,2019-07-07T15:13:10Z
10433409,ESCALATOR,zu Gleis 11/12,9.74237295,52.3772664,ACTIVE,available,2545,2019-07-07T15:13:10Z
10433411,ESCALATOR,zu Gleis 1/2 (S-Bahn),9.74151835,52.3765809,ACTIVE,available,2545,2019-07-07T15:13:10Z
10433410,ESCALATOR,zu Gleis 13/14 (S-Bahn),9.74204805,52.3776872,ACTIVE,available,2545,2019-07-07T15:13:10Z
10103622,ELEVATOR,zu Gleis 2 (S-Bahn),11.3475315,48.0053457,ACTIVE,available,4750,2019-07-07T15:13:10Z
10455669,ELEVATOR,zu Gleis 2/4,11.4567967,49.2733287,ACTIVE,available,4416,2019-07-07T15:13:10Z
10018572,ESCALATOR,zu Gleis 1,6.96644,51.45543,ACTIVE,available,1701,2019-07-07T15:13:10Z
10069248,ESCALATOR,zu Gleis 1 (S-Bahn),6.89194,51.02883,ACTIVE,available,3327,2019-07-07T15:13:10Z
10505577,ELEVATOR,zu Gleis 1,8.3258404,49.7054151,ACTIVE,available,4808,2019-07-07T15:13:10Z
10505578,ELEVATOR,zu Gleis 2/3,8.3260524,49.7054948,ACTIVE,available,4808,2019-07-07T15:13:10Z
10468985,ELEVATOR,zu Gleis 2/3,12.15706197,52.40314726,ACTIVE,available,2066,2019-07-07T15:13:10Z
10018570,ESCALATOR,zu Gleis 1,6.96415,51.45501,ACTIVE,available,1701,2019-07-07T15:13:10Z
10018571,ESCALATOR,zu Gleis 2,6.96406,51.45478,ACTIVE,available,1701,2019-07-07T15:13:10Z
10468984,ELEVATOR,zu Gleis 1,12.15723023,52.40336757,ACTIVE,available,2066,2019-07-07T15:13:10Z
10468983,ELEVATOR,zu Gleis 2/3,11.84017243,52.27439656,ACTIVE,available,973,2019-07-07T15:13:10Z
10468982,ELEVATOR,zu Gleis 1,11.84028983,52.27428234,ACTIVE,available,973,2019-07-07T15:13:10Z
10009622,ESCALATOR,zu Gleis 1,7.09672,50.73225,ACTIVE,available,767,2019-07-07T15:13:10Z
10436596,ELEVATOR,zu Gleis 1/2,7.022616,52.2150709,ACTIVE,available,2288,2019-07-07T15:13:10Z
10119158,ELEVATOR,zu Gleis 1,8.6686068,50.5878059,ACTIVE,available,7968,2019-07-07T15:13:10Z
10009620,ESCALATOR,zu Gleis 2/3,7.09659,50.73211,ACTIVE,available,767,2019-07-07T15:13:10Z
10009621,ESCALATOR,zu Gleis 1,7.0967,50.73224,UNKNOWN,monitoring disrupted,767,2019-07-07T15:13:10Z
10069251,ESCALATOR,zu Gleis 2 (S-Bahn),6.89348,51.02741,ACTIVE,available,3327,2019-07-07T15:13:10Z
10458700,ELEVATOR,zu Gleis 1/2 (S-Bahn),13.3792396,52.5445826,ACTIVE,available,2944,2019-07-07T15:13:10Z
10475285,ELEVATOR,zu Gleis 2/3,6.84864,49.2488,ACTIVE,available,6445,2019-07-07T15:13:10Z
10069254,ESCALATOR,zu Gleis 2 (S-Bahn),6.89183,51.02879,ACTIVE,available,3327,2019-07-07T15:13:10Z
10475286,ELEVATOR,zu Gleis 1,6.84873,49.2489,ACTIVE,available,6445,2019-07-07T15:13:10Z
10478313,ELEVATOR,zu Gleis 1/3,10.7163743,52.423487,ACTIVE,available,1759,2019-07-07T15:13:10Z
10427641,ELEVATOR,zu Gleis 1/2 (S-Bahn),11.5321003,48.1327356,ACTIVE,available,4235,2019-07-07T15:13:10Z
10018565,ESCALATOR,zu Gleis 2,6.96672,51.45526,ACTIVE,available,1701,2019-07-07T15:13:10Z
10009608,ELEVATOR,zu Gleis 4,7.0964342,50.7320678,ACTIVE,available,767,2019-07-07T15:13:10Z
10529555,ELEVATOR,zu Gleis 1,9.0036278,48.7994846,ACTIVE,available,3667,2019-07-07T15:13:10Z
10529556,ELEVATOR,zu Gleis 2/3,9.0035218,48.7995987,ACTIVE,available,3667,2019-07-07T15:13:10Z
10009609,ELEVATOR,zu Gleis 1,7.0966064,50.7322785,ACTIVE,available,767,2019-07-07T15:13:10Z
10009604,ESCALATOR,zu Gleis 1,7.09773,50.73191,ACTIVE,available,767,2019-07-07T15:13:10Z
10095521,ELEVATOR,zu Gleis 3/4,9.7358419,52.4510324,ACTIVE,available,3539,2019-07-07T15:13:10Z
10283217,ELEVATOR,zu Gleis 1/2,10.0780753,53.5701329,ACTIVE,available,2522,2019-07-07T15:13:10Z
10468987,ELEVATOR,von EG zu Tunnel,12.15703164,52.40290715,ACTIVE,available,2066,2019-07-07T15:13:10Z
10009610,ELEVATOR,zu Gleis 2/3,7.0964927,50.7321452,ACTIVE,available,767,2019-07-07T15:13:10Z
10121454,ELEVATOR,zu Gleis 1/2 (S-Bahn),13.24527402,52.6133945,ACTIVE,available,7734,2019-07-07T15:13:10Z
10499226,ELEVATOR,zu Gleis 12/13,8.5423605,50.1031407,ACTIVE,available,1872,2019-07-07T15:13:10Z
10480647,ELEVATOR,zu Gleis 1/2,11.5363925,48.107422,ACTIVE,available,4261,2019-07-07T15:13:10Z
10499261,ELEVATOR,von Gleis 3/4 zu Gleis 13/14,13.46978,52.503,ACTIVE,available,4809,2019-07-07T15:13:10Z
10499262,ELEVATOR,von Gleis 3/4 zu Gleis 11/12,13.46934,52.50307,ACTIVE,available,4809,2019-07-07T15:13:10Z
10499260,ELEVATOR,von Gleis 5/6 zu Gleis 13/14,13.4698599,52.5031696,ACTIVE,available,4809,2019-07-07T15:13:10Z
10285848,ELEVATOR,zu Gleis 1,7.203026,50.7940012,ACTIVE,available,5840,2019-07-07T15:13:10Z
10264942,ELEVATOR,zu Gleis 1/2,7.1346922,50.0538189,ACTIVE,available,964,2019-07-07T15:13:10Z
10227957,ELEVATOR,zu Gleis 2/3,11.4654534,51.7571613,ACTIVE,available,194,2019-07-07T15:13:10Z
10227956,ELEVATOR,zu Gleis 4/5,11.4655832,51.7572625,ACTIVE,available,194,2019-07-07T15:13:10Z
10222273,ELEVATOR,zu Gleis 1/2 (S-Bahn),10.2779104,53.5205516,ACTIVE,available,6845,2019-07-07T15:13:10Z
10227958,ELEVATOR,zu Gleis 1,11.4652598,51.7570317,ACTIVE,available,194,2019-07-07T15:13:10Z
10397120,ELEVATOR,zu Gleis 1 (S-Bahn),13.3608731,52.4863855,ACTIVE,available,7759,2019-07-07T15:13:10Z
10397121,ELEVATOR,zu Gleis 2 (S-Bahn),13.3610659,52.4862981,ACTIVE,available,7759,2019-07-07T15:13:10Z
10049662,ELEVATOR,zu Gleis 3,13.1059952,51.3115734,ACTIVE,available,4783,2019-07-07T15:13:10Z
10458722,ELEVATOR,zu Gleis 1 Abschnitt A/B,6.5697732,51.3258376,ACTIVE,available,3403,2019-07-07T15:13:10Z
10458721,ELEVATOR,zu Gleis 4/5 Abschnitt A/B,6.5700892,51.3254755,ACTIVE,available,3403,2019-07-07T15:13:10Z
10215982,ELEVATOR,zu Gleis 1,6.7500602,49.3277256,ACTIVE,available,5458,2019-07-07T15:13:10Z
10215983,ELEVATOR,zu Gleis 2/3,6.7501505,49.3278557,ACTIVE,available,5458,2019-07-07T15:13:10Z
10458728,ELEVATOR,zu Gleis 1/2 (S-Bahn),10.0574187,53.576088,ACTIVE,available,1941,2019-07-07T15:13:10Z
10478314,ELEVATOR,zu Gleis 2/4,10.7163863,52.4233729,ACTIVE,available,1759,2019-07-07T15:13:10Z
10499257,ELEVATOR,,,,UNKNOWN,monitoring not available,6550,2019-07-07T15:13:10Z
10501180,ELEVATOR,,,,ACTIVE,available,3405,2019-07-07T15:13:10Z
10458729,ELEVATOR,zu Gleis 1/2 (S-Bahn),10.0355368,53.597362,ACTIVE,available,78,2019-07-07T15:13:10Z
10501181,ELEVATOR,,,,ACTIVE,available,3405,2019-07-07T15:13:10Z
10458724,ELEVATOR,zu Gleis 2,13.9129739,51.1116853,ACTIVE,available,5083,2019-07-07T15:13:10Z
